# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       4.394210540338e+06       3.913992743020e-11       1.054710196331e-01       4.167081074727e+07       1.468651950920e+04       3.342242259931e-03       6.453567351472e+10       6.089137018442e-02       1.025895000074e+15       2.113079755350e+11       1.133891768303e+12       3.530299370118e-08       7.092162685168e+14       1.736456468335e+15       1.736456468335e+15       5.783704228636e+14      -2.193901154891e+16       1.726686180448e-04       5.835333063231e-02 
       4.347230195701e+06       3.999035407680e-11       1.066106173275e-01       4.078470474365e+07       1.468651836960e+04       3.378361469278e-03       6.384569081255e+10       6.154926613142e-02       9.827205147055e+14       2.046026342804e+11       1.097910489163e+12       3.530299370118e-08       6.793691131980e+14       1.663392141027e+15       1.663392141027e+15       5.540298759678e+14      -2.079111406162e+16       1.727769339088e-04       5.832905805012e-02 
       4.300752137483e+06       4.085925743810e-11       1.077625257585e-01       3.991744308273e+07       1.468651721769e+04       3.414871011705e-03       6.316308500268e+10       6.221426857552e-02       9.413630146883e+14       1.981100706138e+11       1.063070987823e+12       3.530299370118e-08       6.507780665165e+14       1.593402262263e+15       1.593402262263e+15       5.307136937349e+14      -1.970327799404e+16       1.728852727648e-04       5.830494887306e-02 
       4.254770995532e+06       4.174703890669e-11       1.089268778633e-01       3.906862499263e+07       1.468651605334e+04       3.451775105402e-03       6.248777721567e+10       6.288645424345e-02       9.017460327350e+14       1.918235325593e+11       1.029337032760e+12       3.530299370118e-08       6.233902655146e+14       1.526357458815e+15       1.526357458815e+15       5.083787660832e+14      -1.867236071609e+16       1.729936348758e-04       5.828100431925e-02 
       4.209281457109e+06       4.265410859320e-11       1.101038080105e-01       3.823785822510e+07       1.468651487641e+04       3.489078014141e-03       6.181968942533e+10       6.356590068950e-02       8.637963196616e+14       1.857364823985e+11       9.966735421697e+11       3.530299370118e-08       5.971550719566e+14       1.462133801643e+15       1.462133801643e+15       4.869837972061e+14      -1.769538403301e+16       1.731020205079e-04       5.825722562095e-02 
       4.164278266276e+06       4.358088551615e-11       1.112934520206e-01       3.742475887421e+07       1.468651368676e+04       3.526784047771e-03       6.115874443966e+10       6.425268630449e-02       8.274437089541e+14       1.798425898715e+11       9.650465474825e+11       3.530299370118e-08       5.720239787015e+14       1.400612576793e+15       1.400612576793e+15       4.664892292185e+14      -1.676952558135e+16       1.732104299301e-04       5.823361402477e-02 
       4.119756223288e+06       4.452779779591e-11       1.124959471817e-01       3.662895119897e+07       1.468651248427e+04       3.564897562713e-03       6.050486589197e+10       6.494689032477e-02       7.926209870355e+14       1.741357255937e+11       9.344231580388e+11       3.530299370118e-08       5.479505200171e+14       1.341680065936e+15       1.341680065936e+15       4.468571690175e+14      -1.589211067519e+16       1.733188634146e-04       5.821017079182e-02 
       4.075710183994e+06       4.549528285180e-11       1.137114322610e-01       3.585006744960e+07       1.468651126878e+04       3.603422962466e-03       5.985797823203e+10       6.564859284129e-02       7.592637689918e+14       1.686099546816e+11       9.047715268833e+11       3.530299370118e-08       5.248901856678e+14       1.285227336141e+15       1.285227336141e+15       4.280513182199e+14      -1.506060457899e+16       1.734273212366e-04       5.818689719782e-02 
       4.032135059239e+06       4.648378760457e-11       1.149400475206e-01       3.508774769767e+07       1.468651004017e+04       3.642364698115e-03       5.921800671734e+10       6.635787480882e-02       7.273103795293e+14       1.632595305806e+11       8.760608176458e+11       3.530299370118e-08       5.028003386177e+14       1.231150038495e+15       1.231150038495e+15       4.100369060490e+14      -1.427260518475e+16       1.735358036746e-04       5.816379453330e-02 
       3.989025814282e+06       4.749376868091e-11       1.161819347381e-01       3.434163966965e+07       1.468650879828e+04       3.681727268842e-03       5.858487740453e+10       6.707481805524e-02       6.967017389404e+14       1.580788890888e+11       8.482611724731e+11       3.530299370118e-08       4.816401361981e+14       1.179348215200e+15       1.179348215200e+15       3.927806250462e+14      -1.352583607236e+16       1.736443110100e-04       5.814086410369e-02 
       3.946377468206e+06       4.852569262647e-11       1.174372372207e-01       3.361139858418e+07       1.468650754298e+04       3.721515222451e-03       5.795851714075e+10       6.779950529092e-02       6.673812538696e+14       1.530626425709e+11       8.213436809776e+11       3.530299370118e-08       4.613704545917e+14       1.129726114785e+15       1.129726114785e+15       3.762505694871e+14      -1.281813993305e+16       1.737528435277e-04       5.811810722955e-02 
       3.904185093350e+06       4.958003612040e-11       1.187060998236e-01       3.289668699270e+07       1.468650627412e+04       3.761733155889e-03       5.733885355530e+10       6.853202011828e-02       6.392947126756e+14       1.482055743549e+11       7.952803501721e+11       3.530299370118e-08       4.419538164955e+14       1.082192015096e+15       1.082192015096e+15       3.604161763904e+14      -1.214747233695e+16       1.738614015156e-04       5.809552524670e-02 
       3.862443814736e+06       5.065728619551e-11       1.199886689628e-01       3.219717462347e+07       1.468650499155e+04       3.802385715782e-03       5.672581505119e+10       6.927244704132e-02       6.123901851982e+14       1.435026333071e+11       7.700440753585e+11       3.530299370118e-08       4.233543218276e+14       1.036658053734e+15       1.036658053734e+15       3.452481690086e+14      -1.151189582680e+16       1.739699852650e-04       5.807311950636e-02 
